Id,SalePrice
1646,153586.5
1647,161005.05
1648,143806.98
1649,142195.09
1650,120717.1
1651,119789.74
1652,92498.0
1653,97516.0
1654,157547.5
1655,151104.77
1656,151376.5
1657,153090.0
1658,155902.37
1659,143446.35
1660,144597.5
1661,422208.92
1662,390584.65
1663,384076.98
1664,463770.64
1665,315150.56
1666,330299.41
1667,358520.0
1668,332574.42
1669,308316.97
1670,335072.09
1671,267406.05
1672,470414.04
1673,303697.82
1674,252107.32
1675,189662.6
1676,192917.59
1677,210407.72
1678,453841.85
1679,372450.37
1680,329749.9
1681,268298.63
1682,299225.37
1683,187440.4
1684,170235.35
1685,175327.01
1686,167279.9
1687,168537.02
1688,188122.05
1689,189776.8
1690,183101.38
1691,175117.87
1692,267385.73
1693,171167.97
1694,184605.5
1695,171087.65
1696,264866.65
1697,170576.4
1698,340110.1
1699,326430.13
1700,239514.07
1701,261112.81
1702,254884.98
1703,255514.89
1704,301425.8
1705,230953.99
1706,446200.36
1707,221027.98
1708,218035.65
1709,290161.23
1710,220877.25
1711,270030.97
1712,233837.39
1713,250286.37
1714,224897.75
1715,201784.0
1716,174536.45
1717,166203.53
1718,145484.25
1719,206210.62
1720,251231.18
1721,162285.4
1722,136380.75
1723,156338.0
1724,210469.81
1725,231506.5
1726,188703.75
1727,171354.38
1728,187169.24
1729,163280.01
1730,165968.69
1731,122686.71
1732,132438.09
1733,126801.16
1734,130946.91
1735,134303.0
1736,115654.24
1737,363470.79
1738,222436.34
1739,279491.8
1740,191470.56
1741,183133.5
1742,171292.0
1743,173146.3
1744,315399.73
1745,238117.0
1746,276867.0
1747,218379.28
1748,209107.0
1749,162516.09
1750,150385.87
1751,230362.66
1752,124588.0
1753,143314.46
1754,213988.9
1755,162951.05
1756,119799.16
1757,120268.66
1758,148469.5
1759,165163.55
1760,160098.74
1761,153371.24
1762,174323.0
1763,165795.0
1764,120504.26
1765,165246.03
1766,173157.98
1767,199748.0
1768,140873.5
1769,163698.6
1770,138567.25
1771,141509.0
1772,143678.34
1773,141213.5
1774,131806.64
1775,133315.25
1776,121654.84
1777,118202.0
1778,129429.25
1779,121512.83
1780,178082.83
1781,133012.75
1782,99510.9
1783,131046.23
1784,95209.82
1785,114466.3
1786,148404.32
1787,168567.27
1788,63897.36
1789,99960.2
1790,86355.83
1791,177684.06
1792,154160.09
1793,139477.5
1794,140792.5
1795,142514.25
1796,122728.44
1797,115515.7
1798,126803.3
1799,112724.32
1800,125351.01
1801,128407.97
1802,150581.9
1803,149397.04
1804,141260.3
1805,134902.0
1806,118057.62
1807,141881.0
1808,121281.08
1809,130812.06
1810,142092.0
1811,114475.97
1812,116041.74
1813,122558.5
1814,103209.5
1815,58351.41
1816,103211.47
1817,125831.85
1818,130507.81
1819,116958.78
1820,82781.76
1821,123357.14
1822,148557.84
1823,63080.76
1824,132960.82
1825,133748.7
1826,102619.0
1827,109134.13
1828,133736.37
1829,111467.1
1830,146630.53
1831,169017.0
1832,111368.21
1833,146598.34
1834,132312.24
1835,171543.32
1836,129497.75
1837,105919.52
1838,137581.33
1839,84928.51
1840,170621.1
1841,154674.64
1842,90778.0
1843,143551.83
1844,137780.0
1845,137591.07
1846,153459.0
1847,152311.11
1848,64946.08
1849,119081.68
1850,128872.55
1851,152762.5
1852,127037.9
1853,131903.63
1854,167643.1
1855,147411.9
1856,226041.12
1857,167697.88
1858,141536.58
1859,125737.65
1860,153372.92
1861,125629.07
1862,273154.56
1863,270923.93
1864,270923.93
1865,331030.53
1866,334712.63
1867,239262.5
1868,303621.76
1869,194901.94
1870,250349.48
1871,257112.5
1872,172110.15
1873,227857.64
1874,140502.5
1875,204938.41
1876,195245.28
1877,210946.12
1878,206426.85
1879,133768.0
1880,137068.9
1881,239766.07
1882,258566.98
1883,196477.1
1884,217251.23
1885,263672.15
1886,302059.9
1887,198284.03
1888,278458.73
1889,164244.63
1890,133826.04
1891,143170.5
1892,111670.99
1893,137345.25
1894,126987.68
1895,147656.5
1896,123650.0
1897,119768.17
1898,106676.7
1899,127251.46
1900,149053.54
1901,159445.0
1902,133582.45
1903,218533.61
1904,135325.0
1905,176930.0
1906,155128.0
1907,195968.48
1908,117341.5
1909,136688.14
1910,125729.98
1911,187777.24
1912,269176.96
1913,146059.43
1914,65007.76
1915,336156.49
1916,70881.19
1917,260041.72
1918,138743.5
1919,158241.9
1920,151283.04
1921,409087.61
1922,319220.33
1923,204231.5
1924,239421.25
1925,223786.8
1926,380490.75
1927,140059.5
1928,155310.0
1929,123721.48
1930,130426.33
1931,139256.2
1932,139210.81
1933,172261.66
1934,181110.0
1935,176365.99
1936,190223.4
1937,179485.99
1938,167531.0
1939,252469.65
1940,207209.22
1941,177298.25
1942,191056.4
1943,195792.46
1944,314408.22
1945,367401.56
1946,156253.84
1947,317627.86
1948,166063.74
1949,246602.76
1950,176870.65
1951,272700.67
1952,241682.71
1953,166072.82
1954,209689.99
1955,131720.79
1956,295267.59
1957,157405.41
1958,312427.86
1959,141130.58
1960,114932.91
1961,119708.0
1962,92211.5
1963,104880.0
1964,111981.66
1965,154451.5
1966,150945.81
1967,296842.53
1968,398370.37
1969,372354.39
1970,417615.4
1971,421320.96
1972,365684.39
1973,272817.28
1974,317025.6
1975,470593.01
1976,284923.45
1977,357087.62
1978,362305.17
1979,336768.12
1980,194781.69
1981,342676.63
1982,234418.44
1983,217815.21
1984,167140.75
1985,213460.78
1986,213991.26
1987,185102.06
1988,178611.72
1989,186275.3
1990,218398.44
1991,215159.26
1992,212905.62
1993,169397.42
1994,254023.46
1995,183223.0
1996,258032.82
1997,338939.01
1998,353323.95
1999,252919.66
2000,307168.31
2001,261853.6
2002,235748.6
2003,258631.18
2004,267732.04
2005,229799.98
2006,222345.64
2007,249178.76
2008,208920.87
2009,189765.0
2010,189297.1
2011,152156.46
2012,177845.39
2013,182824.67
2014,192797.5
2015,196747.35
2016,195571.5
2017,208012.25
2018,123004.16
2019,133701.83
2020,116533.42
2021,115890.49
2022,170669.5
2023,153330.46
2024,226341.38
2025,355309.44
2026,183771.5
2027,153786.56
2028,151978.96
2029,169940.34
2030,285069.52
2031,264280.68
2032,287400.61
2033,275617.56
2034,160592.6
2035,206294.08
2036,188836.13
2037,193100.13
2038,324110.86
2039,205535.15
2040,391560.97
2041,283565.09
2042,203127.93
2043,169034.85
2044,167881.5
2045,236426.43
2046,136462.42
2047,153699.34
2048,131978.5
2049,134470.72
2050,176453.15
2051,107781.76
2052,134811.0
2053,144313.25
2054,85569.22
2055,158373.0
2056,127697.0
2057,128134.75
2058,210990.1
2059,128845.52
2060,163811.87
2061,169642.0
2062,139749.75
2063,113758.75
2064,140286.5
2065,126436.0
2066,176012.64
2067,139897.5
2068,135788.12
2069,86463.11
2070,108858.38
2071,93878.42
2072,133967.28
2073,136132.5
2074,175366.76
2075,149466.83
2076,125151.35
2077,150492.5
2078,132028.33
2079,128474.0
2080,116506.31
2081,122182.5
2082,129889.49
2083,146533.5
2084,111701.92
2085,129075.28
2086,119037.1
2087,118712.55
2088,107549.53
2089,92415.5
2090,131922.39
2091,124252.84
2092,133071.81
2093,140959.98
2094,133609.4
2095,148273.5
2096,88768.93
2097,94563.75
2098,148156.34
2099,61934.93
2100,113916.88
2101,123319.57
2102,145243.04
2103,107480.84
2104,128994.38
2105,134215.16
2106,78495.65
2107,243624.48
2108,116941.68
2109,110556.44
2110,124653.06
2111,155202.51
2112,136457.37
2113,117931.0
2114,108004.2
2115,149613.68
2116,112797.0
2117,147561.54
2118,120427.79
2119,110572.3
2120,112144.29
2121,118757.86
2122,105533.53
2123,91719.83
2124,182342.0
2125,134670.34
2126,158931.82
2127,153275.97
2128,132886.79
2129,103371.59
2130,141617.09
2131,162789.58
2132,118296.09
2133,115699.62
2134,119011.54
2135,106820.5
2136,80849.5
2137,121429.87
2138,138261.0
2139,153126.37
2140,135863.5
2141,138715.33
2142,137730.55
2143,142654.99
2144,120476.73
2145,135930.0
2146,149963.99
2147,159996.17
2148,128304.84
2149,135531.5
2150,231495.06
2151,128423.13
2152,172324.5
2153,161669.0
2154,107547.08
2155,130429.0
2156,223579.24
2157,245503.86
2158,238607.4
2159,221883.25
2160,172112.58
2161,251618.92
2162,461237.01
2163,343269.97
2164,261429.29
2165,176300.55
2166,145513.0
2167,205869.03
2168,208587.9
2169,193029.2
2170,220100.88
2171,146010.99
2172,140360.8
2173,160108.27
2174,245067.33
2175,312557.73
2176,322055.57
2177,252207.32
2178,224777.53
2179,145513.0
2180,186641.52
2181,193096.96
2182,227521.55
2183,193812.89
2184,140035.5
2185,134394.36
2186,143665.14
2187,147625.8
2188,153912.71
2189,189428.2
2190,87439.75
2191,91595.51
2192,91414.09
2193,100336.71
2194,106872.5
2195,112864.79
2196,106715.55
2197,111046.51
2198,154015.95
2199,165683.58
2200,131093.08
2201,133689.9
2202,188808.0
2203,162596.67
2204,173097.84
2205,116873.43
2206,139169.5
2207,249375.36
2208,231378.77
2209,183949.42
2210,124150.53
2211,114370.54
2212,112297.79
2213,100053.0
2214,146400.54
2215,105853.0
2216,150028.77
2217,68434.7
2218,91938.51
2219,76672.76
2220,78950.11
2221,342624.61
2222,255074.88
2223,252421.33
2224,209412.33
2225,141189.45
2226,175214.03
2227,194328.92
2228,288003.8
2229,242492.06
2230,166079.16
2231,212144.09
2232,173342.0
2233,170449.59
2234,256198.13
2235,200878.5
2236,281100.9
2237,347362.49
2238,199296.32
2239,131423.5
2240,164981.5
2241,149538.85
2242,137053.0
2243,140259.27
2244,96950.5
2245,93935.5
2246,145439.09
2247,102565.5
2248,126020.5
2249,126710.0
2250,138841.1
2251,123019.5
2252,173062.5
2253,155516.4
2254,178101.29
2255,193509.5
2256,182300.04
2257,201066.04
2258,172260.65
2259,180547.0
2260,152227.5
2261,186538.25
2262,211358.19
2263,329435.17
2264,443051.09
2265,165723.37
2266,290732.22
2267,350561.29
2268,377574.59
2269,163992.11
2270,181210.45
2271,256855.46
2272,207056.3
2273,163895.9
2274,171067.0
2275,165570.79
2276,172877.0
2277,182951.64
2278,154636.5
2279,120140.2
2280,120014.39
2281,176624.07
2282,176756.97
2283,95976.0
2284,107574.08
2285,146287.11
2286,131119.48
2287,342266.02
2288,274589.38
2289,386639.66
2290,417907.58
2291,317375.52
2292,403378.47
2293,457627.49
2294,387414.24
2295,439911.12
2296,289941.82
2297,307079.47
2298,326174.5
2299,363882.15
2300,326050.1
2301,282289.69
2302,235393.44
2303,242600.92
2304,250852.26
2305,188850.51
2306,189049.73
2307,191662.12
2308,224195.98
2309,285768.46
2310,226886.93
2311,190937.55
2312,172835.17
2313,175341.5
2314,179461.27
2315,173028.21
2316,181387.01
2317,183686.48
2318,173517.38
2319,175076.98
2320,180809.27
2321,259031.01
2322,167629.58
2323,183547.55
2324,166737.38
2325,213485.73
2326,165962.95
2327,213081.97
2328,218612.87
2329,184962.55
2330,176978.85
2331,348434.52
2332,396890.89
2333,313841.1
2334,259225.48
2335,254202.85
2336,338119.82
2337,197955.68
2338,280605.5
2339,233280.3
2340,383739.04
2341,218084.32
2342,237221.68
2343,218590.25
2344,232542.18
2345,242393.32
2346,218349.22
2347,194657.9
2348,230071.36
2349,155694.27
2350,287336.96
2351,259318.25
2352,244427.56
2353,213966.32
2354,135257.79
2355,158810.25
2356,154094.5
2357,195669.21
2358,197107.45
2359,126853.61
2360,121825.0
2361,138152.0
2362,275496.42
2363,143508.0
2364,150691.1
2365,225838.3
2366,195507.48
2367,227358.53
2368,202155.96
2369,226211.16
2370,168156.85
2371,168465.9
2372,176774.0
2373,259694.97
2374,294000.04
2375,236347.06
2376,269154.75
2377,348159.84
2378,132935.4
2379,197689.73
2380,144488.1
2381,161809.09
2382,182719.61
2383,213868.27
2384,241635.78
2385,152670.5
2386,141306.5
2387,130340.41
2388,101160.5
2389,125559.83
2390,135069.33
2391,137522.6
2392,112858.08
2393,161109.51
2394,144804.5
2395,192389.3
2396,149516.3
2397,199149.04
2398,123650.5
2399,62604.55
2400,59369.32
2401,115412.04
2402,136221.0
2403,130258.63
2404,143508.0
2405,159957.5
2406,134574.5
2407,128431.34
2408,135509.5
2409,132768.25
2410,163283.0
2411,123821.0
2412,151248.0
2413,138772.5
2414,133100.25
2415,128914.58
2416,131901.75
2417,132670.75
2418,123561.0
2419,132735.43
2420,126048.83
2421,146332.0
2422,122248.33
2423,131599.95
2424,150840.18
2425,173344.49
2426,122576.25
2427,136289.36
2428,171871.66
2429,116591.5
2430,132621.0
2431,115599.44
2432,135257.09
2433,145875.5
2434,144711.25
2435,155982.24
2436,107359.08
2437,108671.13
2438,120255.71
2439,114219.45
2440,121538.71
2441,110581.65
2442,104225.6
2443,113717.81
2444,122227.75
2445,89456.53
2446,134315.37
2447,225354.74
2448,140839.71
2449,115979.83
2450,149972.93
2451,127867.39
2452,208103.83
2453,98077.76
2454,123040.95
2455,107046.69
2456,139037.36
2457,117310.88
2458,111496.0
2459,112152.0
2460,140919.34
2461,118779.54
2462,134278.1
2463,116374.04
2464,158179.67
2465,130030.04
2466,116391.73
2467,151682.82
2468,91131.66
2469,93944.08
2470,172435.7
2471,193587.5
2472,174278.24
2473,120172.66
2474,107818.03
2475,217823.79
2476,109240.96
2477,132213.09
2478,166533.0
2479,117014.57
2480,135986.0
2481,119863.0
2482,132620.83
2483,116085.57
2484,124155.94
2485,123488.45
2486,152053.0
2487,181837.85
2488,149493.45
2489,151008.99
2490,151760.5
2491,91659.57
2492,181947.96
2493,138037.64
2494,163779.64
2495,99116.5
2496,219963.2
2497,148772.4
2498,117572.16
2499,94190.24
2500,128687.3
2501,132972.0
2502,146971.34
2503,97778.36
2504,184999.95
2505,221874.23
2506,257491.43
2507,314589.68
2508,257360.87
2509,220491.96
2510,228979.32
2511,187764.15
2512,217494.46
2513,214821.81
2514,238446.27
2515,150170.0
2516,157862.55
2517,135070.5
2518,142369.5
2519,228389.95
2520,204213.9
2521,192235.16
2522,221726.91
2523,135442.5
2524,134633.3
2525,146356.1
2526,139376.0
2527,115917.77
2528,127426.1
2529,133417.1
2530,110833.93
2531,243806.74
2532,230871.9
2533,196328.5
2534,238900.21
2535,299320.63
2536,231195.66
2537,224678.29
2538,183978.04
2539,184950.58
2540,178187.25
2541,179470.08
2542,166912.93
2543,131690.03
2544,135341.9
2545,128035.4
2546,145712.64
2547,139450.1
2548,160639.83
2549,163102.76
2550,397531.12
2551,144826.49
2552,120853.36
2553,88543.25
2554,122187.59
2555,109110.93
2556,104524.99
2557,115398.33
2558,156584.21
2559,137913.95
2560,127034.54
2561,136594.6
2562,135010.0
2563,144521.69
2564,171731.9
2565,126766.5
2566,151886.16
2567,133479.1
2568,178909.48
2569,184181.79
2570,122246.33
2571,165286.2
2572,193428.7
2573,243777.82
2574,302159.37
2575,124605.0
2576,135113.07
2577,151312.16
2578,99869.8
2579,78273.59
2580,134537.18
2581,134413.56
2582,117603.4
2583,291898.82
2584,162637.65
2585,177148.87
2586,200377.95
2587,208732.59
2588,150225.63
2589,144939.47
2590,225185.46
2591,207906.4
2592,221129.16
2593,253390.63
2594,175598.15
2595,208021.41
2596,337044.77
2597,183462.02
2598,277245.75
2599,326140.26
2600,155466.15
2601,136717.52
2602,86311.0
2603,92152.5
2604,86540.0
2605,86363.0
2606,143542.4
2607,173618.96
2608,197416.2
2609,165028.17
2610,116001.0
2611,148230.67
2612,152836.0
2613,126930.0
2614,126880.15
2615,149761.75
2616,140940.25
2617,168933.37
2618,184798.87
2619,222535.08
2620,187958.0
2621,183181.9
2622,188413.65
2623,254560.3
2624,268918.04
2625,317926.82
2626,164214.22
2627,185428.05
2628,402414.38
2629,557497.95
2630,336584.83
2631,448981.6
2632,392314.93
2633,319302.57
2634,384776.77
2635,150452.53
2636,192008.33
2637,164801.57
2638,267779.13
2639,182571.74
2640,150842.0
2641,107456.82
2642,190753.0
2643,106793.0
2644,129876.0
2645,95571.0
2646,89357.0
2647,99208.0
2648,137926.6
2649,137568.15
2650,146468.36
2651,153687.45
2652,444039.58
2653,247362.22
2654,245785.8
2655,357573.87
2656,327880.98
2657,343986.53
2658,277615.72
2659,296761.25
2660,318732.1
2661,336181.14
2662,343277.67
2663,283065.71
2664,282550.79
2665,324764.25
2666,290109.77
2667,169144.77
2668,179106.74
2669,178153.1
2670,289982.1
2671,180767.09
2672,177949.79
2673,204152.25
2674,203646.73
2675,175011.53
2676,188840.91
2677,199384.9
2678,262820.26
2679,279782.17
2680,270865.63
2681,404835.1
2682,322237.01
2683,515076.73
2684,306548.22
2685,343368.85
2686,260154.87
2687,334389.97
2688,232441.69
2689,218535.12
2690,464313.41
2691,188737.97
2692,142121.65
2693,193849.85
2694,136323.96
2695,192795.3
2696,188524.83
2697,190946.0
2698,199357.0
2699,180701.12
2700,164898.66
2701,152797.35
2702,112568.47
2703,143220.33
2704,141043.34
2705,127401.49
2706,118000.58
2707,123351.45
2708,136637.5
2709,113162.04
2710,126317.57
2711,288101.0
2712,370266.47
2713,178975.86
2714,148980.48
2715,170362.3
2716,162818.71
2717,185355.22
2718,230434.05
2719,154684.44
2720,164042.85
2721,143069.1
2722,167156.7
2723,146835.5
2724,129390.25
2725,138102.75
2726,146233.62
2727,173082.5
2728,167210.05
2729,154928.37
2730,145058.37
2731,120558.83
2732,118808.55
2733,160679.48
2734,147861.44
2735,136173.0
2736,137495.85
2737,124489.5
2738,134170.47
2739,158546.5
2740,137573.2
2741,149744.5
2742,150047.6
2743,150992.68
2744,148021.5
2745,140157.75
2746,132745.75
2747,154348.54
2748,121518.21
2749,130933.5
2750,136468.58
2751,131580.5
2752,235589.06
2753,151832.1
2754,197234.72
2755,125734.5
2756,94923.82
2757,70776.26
2758,86116.11
2759,153535.37
2760,142002.8
2761,147281.0
2762,146106.5
2763,190162.32
2764,164379.6
2765,258050.69
2766,139110.13
2767,92400.04
2768,128672.79
2769,128349.59
2770,154602.5
2771,121268.5
2772,124580.6
2773,145805.87
2774,140693.18
2775,132951.88
2776,148663.4
2777,150913.43
2778,125240.04
2779,126534.7
2780,110036.17
2781,105011.1
2782,99861.59
2783,105206.22
2784,130711.0
2785,141101.78
2786,81351.22
2787,119116.79
2788,91740.32
2789,212120.6
2790,95295.87
2791,118418.97
2792,87275.98
2793,170272.36
2794,109103.95
2795,117617.16
2796,104966.59
2797,186532.6
2798,129183.01
2799,123923.08
2800,77232.34
2801,113928.5
2802,137472.32
2803,152764.41
2804,150845.66
2805,96576.43
2806,93955.61
2807,151101.64
2808,149675.47
2809,135220.0
2810,137535.0
2811,157909.96
2812,146132.27
2813,154405.43
2814,160185.79
2815,100081.36
2816,248904.66
2817,137564.75
2818,135378.36
2819,173450.07
2820,134830.24
2821,106178.54
2822,186983.54
2823,226403.78
2824,176243.64
2825,157266.75
2826,134822.0
2827,143909.5
2828,216088.89
2829,173541.62
2830,230992.44
2831,192559.19
2832,222242.96
2833,296357.98
2834,220988.63
2835,215637.04
2836,196530.71
2837,166389.9
2838,145981.8
2839,182032.95
2840,192870.07
2841,203986.0
2842,225435.74
2843,148707.33
2844,156260.69
2845,126221.0
2846,215808.34
2847,201150.78
2848,222142.78
2849,214316.72
2850,280396.22
2851,233933.0
2852,229154.69
2853,233286.25
2854,139677.0
2855,196688.37
2856,208796.79
2857,189965.8
2858,195441.72
2859,142915.11
2860,128784.0
2861,126286.08
2862,193236.43
2863,122302.21
2864,260605.09
2865,142615.01
2866,134540.4
2867,93278.69
2868,116822.32
2869,121107.25
2870,151553.3
2871,109990.71
2872,61530.53
2873,104730.93
2874,138841.0
2875,115701.07
2876,158693.52
2877,146785.3
2878,169234.84
2879,150354.0
2880,106150.58
2881,151269.26
2882,163150.45
2883,174497.0
2884,182047.5
2885,182043.64
2886,200326.24
2887,106089.66
2888,124936.5
2889,61580.95
2890,84643.71
2891,134892.4
2892,60121.58
2893,110459.3
2894,69059.83
2895,330671.47
2896,298874.42
2897,195251.68
2898,149017.39
2899,234241.87
2900,155491.37
2901,193491.0
2902,183612.22
2903,345144.4
2904,355966.39
2905,112443.72
2906,197837.08
2907,121146.48
2908,129693.0
2909,140807.31
2910,83005.0
2911,86571.0
2912,152261.37
2913,90877.0
2914,83427.11
2915,84029.11
2916,87351.0
2917,154925.37
2918,112669.0
2919,224733.87
