Id,SalePrice
1923,204609.45
1924,227342.14
1925,198312.47
1926,396344.25
1927,131632.7
1928,156441.23
1929,130007.65
1930,134842.39
1931,145183.36
1932,145343.53
1933,185825.61
1934,182492.8
1935,179452.33
1936,187066.75
1937,183343.55
1938,169689.9
1939,227417.66
1940,172779.77
1941,173473.1
1942,185152.1
1943,202514.17
1944,343905.62
1945,397135.97
1946,148441.86
1947,322659.88
1948,171250.6
1949,249877.11
1950,187729.02
1951,245004.31
1952,214423.2
1953,173472.14
1954,190744.23
1955,134324.23
1956,282086.2
1957,154497.72
1958,321789.66
1959,137568.97
1960,111140.56
1961,120043.46
1962,97599.164
1963,105540.13
1964,112467.42
1965,150303.61
1966,135166.33
1967,289340.25
1968,433122.12
1969,415438.2
1970,465311.53
1971,434150.06
1972,389272.9
1973,263809.8
1974,313043.75
1975,400891.97
1976,261028.78
1977,383392.4
1978,390863.34
1979,332929.34
1980,200918.1
1981,344182.38
1982,231231.72
1983,213609.27
1984,160586.4
1985,228616.08
1986,214400.73
1987,183166.0
1988,176954.72
1989,194136.98
1990,215394.27
1991,264941.44
1992,219649.47
1993,169848.61
1994,243866.83
1995,178828.33
1996,254717.06
1997,319800.75
1998,361980.0
1999,266570.47
2000,308003.4
2001,267554.78
2002,241191.9
2003,253086.08
2004,286449.06
2005,225982.72
2006,245716.7
2007,228997.34
2008,229333.19
2009,197157.05
2010,189058.52
2011,128811.68
2012,177241.03
2013,188788.12
2014,183580.84
2015,204246.94
2016,205618.8
2017,195631.03
2018,110393.78
2019,132373.33
2020,98294.01
2021,109033.695
2022,175884.44
2023,135440.94
2024,268846.97
2025,365530.44
2026,170747.75
2027,161981.39
2028,146232.64
2029,175597.52
2030,280923.9
2031,255722.86
2032,270731.5
2033,268417.1
2034,164277.03
2035,226656.48
2036,180983.81
2037,180296.86
2038,335730.16
2039,221945.75
2040,355535.62
2041,263621.5
2042,209013.73
2043,173256.22
2044,166115.23
2045,209120.38
2046,136176.84
2047,147147.89
2048,134668.02
2049,137862.6
2050,175562.02
2051,118018.54
2052,135250.39
2053,148498.77
2054,81600.234
2055,148877.69
2056,135612.98
2057,120998.055
2058,220962.23
2059,139702.17
2060,173726.28
2061,164866.48
2062,132980.11
2063,107296.875
2064,150911.47
2065,127370.85
2066,163064.02
2067,118629.02
2068,116403.26
2069,93223.85
2070,117308.26
2071,91529.39
2072,92387.09
2073,137648.72
2074,176853.97
2075,143987.56
2076,119401.01
2077,159983.44
2078,135743.2
2079,137931.84
2080,119469.7
2081,127713.266
2082,133744.53
2083,147509.12
2084,111772.81
2085,129195.36
2086,149351.75
2087,129736.984
2088,97448.13
2089,70105.22
2090,129752.33
2091,121720.82
2092,126376.305
2093,114292.84
2094,119711.836
2095,146723.5
2096,74070.516
2097,90122.99
2098,136617.52
2099,49438.445
2100,78712.05
2101,125548.85
2102,124912.48
2103,100647.67
2104,127167.836
2105,134207.11
2106,69221.695
2107,209352.3
2108,113190.27
2109,113710.16
2110,135172.39
2111,138794.72
2112,146576.55
2113,116203.07
2114,107212.984
2115,155713.55
2116,114856.66
2117,149495.03
2118,126825.16
2119,109968.234
2120,114862.81
2121,116301.44
2122,104764.68
2123,87622.66
2124,179658.4
2125,128460.9
2126,141357.0
2127,146387.11
2128,131488.08
2129,93110.3
2130,152460.3
2131,144191.69
2132,115225.56
2133,127068.12
2134,132699.56
2135,89964.98
2136,72373.36
2137,116491.055
2138,129842.27
2139,161321.53
2140,137912.45
2141,157946.42
2142,131284.19
2143,152890.84
2144,102836.22
2145,142622.48
2146,165677.03
2147,117872.01
2148,130953.76
2149,140791.52
2150,235616.17
2151,110431.7
2152,182796.38
2153,164912.31
2154,120953.75
2155,146990.22
2156,282623.12
2157,233379.23
2158,231687.95
2159,191137.69
2160,166137.72
2161,246380.08
2162,473334.9
2163,359519.78
2164,242142.16
2165,187931.88
2166,154483.5
2167,219645.03
2168,204894.84
2169,198827.89
2170,228669.58
2171,162578.66
2172,136724.44
2173,164920.25
2174,219365.12
2175,312656.06
2176,317326.78
2177,253269.14
2178,207874.62
2179,140766.66
2180,240540.11
2181,172423.62
2182,213402.48
2183,191618.27
2184,127521.164
2185,114791.06
2186,146662.62
2187,160287.23
2188,153089.28
2189,234268.98
2190,81463.16
2191,85314.33
2192,99846.0
2193,101822.55
2194,115859.88
2195,107049.766
2196,103182.05
2197,119485.25
2198,159823.44
2199,171207.58
2200,147251.0
2201,148539.33
2202,212147.11
2203,147303.47
2204,196012.39
2205,116564.07
2206,153281.67
2207,235186.73
2208,259163.42
2209,240640.83
2210,124719.31
2211,110006.55
2212,123536.63
2213,111214.445
2214,132464.34
2215,105876.43
2216,154905.67
2217,69282.086
2218,73616.14
2219,66835.93
2220,68982.516
2221,331126.4
2222,261898.8
2223,294609.7
2224,218727.44
2225,125320.84
2226,193674.14
2227,195471.95
2228,260316.97
2229,253209.94
2230,169212.05
2231,216198.55
2232,180651.06
2233,160523.77
2234,229686.39
2235,228813.67
2236,275540.47
2237,339099.75
2238,211040.6
2239,114862.734
2240,161799.3
2241,168123.14
2242,126862.18
2243,118189.63
2244,94212.06
2245,103016.09
2246,135809.27
2247,115330.15
2248,131800.11
2249,123237.42
2250,135008.69
2251,135969.45
2252,165315.2
2253,152613.92
2254,173486.33
2255,192103.06
2256,181819.98
2257,207463.78
2258,165620.6
2259,177504.58
2260,149136.45
2261,189889.25
2262,197456.08
2263,355067.78
2264,500488.9
2265,192828.53
2266,316221.53
2267,363411.12
2268,418555.78
2269,154252.2
2270,187396.94
2271,212300.05
2272,199835.88
2273,170699.44
2274,191143.86
2275,162352.33
2276,196903.67
2277,191177.33
2278,153130.58
2279,121870.23
2280,100629.51
2281,177318.27
2282,190004.19
2283,109295.98
2284,106504.09
2285,144013.03
2286,122268.266
2287,357136.8
2288,277405.53
2289,399902.78
2290,448468.47
2291,308667.75
2292,440384.0
2293,457281.12
2294,453297.94
2295,461894.97
2296,273270.75
2297,318942.25
2298,309209.16
2299,412620.16
2300,356211.12
2301,269670.53
2302,254646.81
2303,252139.25
2304,242256.6
2305,184386.97
2306,185873.88
2307,190096.03
2308,212365.25
2309,276138.9
2310,231318.4
2311,189672.7
2312,160009.62
2313,179718.4
2314,163723.69
2315,177203.73
2316,192594.27
2317,185614.19
2318,176012.89
2319,179152.39
2320,201276.06
2321,244300.81
2322,164905.55
2323,178641.45
2324,165706.67
2325,199883.4
2326,166210.92
2327,215267.77
2328,230854.03
2329,181820.36
2330,177207.62
2331,396164.72
2332,405834.8
2333,335260.53
2334,278098.78
2335,272279.56
2336,323550.47
2337,223284.66
2338,286573.22
2339,214969.61
2340,388597.66
2341,213780.53
2342,234433.8
2343,226311.0
2344,238377.83
2345,235011.73
2346,224507.05
2347,203185.42
2348,241882.58
2349,173074.94
2350,290752.06
2351,255756.03
2352,257696.3
2353,269490.06
2354,140840.89
2355,142746.36
2356,152450.53
2357,198056.5
2358,197366.44
2359,126792.586
2360,116000.67
2361,142492.38
2362,279167.4
2363,133837.0
2364,151739.83
2365,221930.58
2366,193444.33
2367,210774.53
2368,228894.89
2369,208050.73
2370,176903.95
2371,168084.2
2372,191140.45
2373,301054.03
2374,333226.47
2375,271854.34
2376,288014.84
2377,373406.8
2378,148372.22
2379,210242.19
2380,141307.1
2381,158586.45
2382,197290.47
2383,196070.75
2384,245161.98
2385,160580.38
2386,141479.78
2387,139675.95
2388,87060.79
2389,122624.44
2390,151539.55
2391,141029.48
2392,119704.58
2393,168763.03
2394,146762.12
2395,219618.2
2396,144823.31
2397,193983.98
2398,133404.66
2399,50409.89
2400,52456.78
2401,111245.77
2402,145948.56
2403,135633.25
2404,147827.84
2405,159189.86
2406,140668.66
2407,129470.11
2408,144653.61
2409,130873.16
2410,155233.05
2411,119972.016
2412,156535.83
2413,131054.56
2414,141591.98
2415,138041.23
2416,129038.63
2417,131472.4
2418,123945.11
2419,128097.83
2420,124717.125
2421,146719.94
2422,116979.766
2423,131932.67
2424,150549.92
2425,258675.77
2426,117955.055
2427,142981.89
2428,174909.0
2429,107193.27
2430,132847.4
2431,112963.11
2432,145222.48
2433,147379.08
2434,135417.12
2435,160803.2
2436,112732.734
2437,113448.484
2438,127610.71
2439,110488.08
2440,117376.664
2441,92221.31
2442,85701.21
2443,125026.18
2444,136270.14
2445,74716.3
2446,143130.25
2447,180993.94
2448,124159.09
2449,112404.62
2450,143980.48
2451,119643.1
2452,196985.28
2453,89500.164
2454,120353.484
2455,121395.27
2456,143414.14
2457,133402.92
2458,121706.0
2459,113751.63
2460,134344.0
2461,121807.22
2462,135535.69
2463,124771.28
2464,174701.17
2465,137447.7
2466,114664.16
2467,134668.89
2468,67613.21
2469,61146.973
2470,185915.83
2471,230779.22
2472,166061.3
2473,117433.28
2474,87436.29
2475,207244.98
2476,115300.19
2477,127854.84
2478,157669.47
2479,101880.555
2480,150509.69
2481,132570.17
2482,128865.414
2483,113322.0
2484,127905.195
2485,125196.6
2486,149836.73
2487,184881.44
2488,158492.77
2489,153456.11
2490,155319.16
2491,91256.54
2492,187183.6
2493,135418.08
2494,148908.62
2495,65310.67
2496,252879.36
2497,146616.83
2498,103221.62
2499,97226.31
2500,132473.81
2501,139772.47
2502,142157.31
2503,84562.64
2504,190882.3
2505,227614.27
2506,257412.33
2507,299051.44
2508,261915.84
2509,213940.81
2510,217980.75
2511,173798.72
2512,205663.02
2513,219829.0
2514,270199.0
2515,156051.14
2516,172228.7
2517,147156.84
2518,147540.75
2519,225730.88
2520,208482.8
2521,193580.98
2522,220346.2
2523,107431.23
2524,136517.1
2525,147400.39
2526,138903.33
2527,112963.984
2528,122661.83
2529,129767.47
2530,124032.86
2531,256494.9
2532,222820.48
2533,203183.89
2534,217216.73
2535,338331.12
2536,234380.05
2537,220121.12
2538,181688.6
2539,179979.14
2540,182225.3
2541,186076.97
2542,168882.61
2543,117427.07
2544,124232.59
2545,125132.22
2546,123897.35
2547,136673.48
2548,157889.62
2549,162419.56
2550,316704.25
2551,140925.06
2552,121279.65
2553,73826.97
2554,101248.66
2555,118944.72
2556,110072.55
2557,110261.445
2558,167414.94
2559,142945.88
2560,141655.83
2561,147338.42
2562,146882.11
2563,153588.12
2564,207856.64
2565,144695.77
2566,154651.78
2567,143201.73
2568,223896.72
2569,221126.73
2570,118951.97
2571,177865.28
2572,153696.14
2573,218311.5
2574,276475.84
2575,133171.66
2576,128460.055
2577,186006.34
2578,87142.83
2579,53350.555
2580,130355.13
2581,123157.76
2582,122802.98
2583,274789.84
2584,174784.19
2585,187940.11
2586,202985.6
2587,200857.3
2588,147420.94
2589,142491.92
2590,215897.25
2591,221836.84
2592,203112.52
2593,248767.47
2594,173970.05
2595,203109.23
2596,310906.78
2597,186252.2
2598,292834.44
2599,289406.03
2600,218659.62
2601,151011.86
2602,71503.05
2603,96444.76
2604,84733.68
2605,69066.82
2606,154400.69
2607,201061.62
2608,198090.61
2609,168322.81
2610,117521.67
2611,116805.766
2612,153099.81
2613,127111.27
2614,134206.75
2615,155490.81
2616,141349.03
2617,180024.77
2618,209748.45
2619,175436.4
2620,195383.31
2621,175416.16
2622,182021.1
2623,252302.45
2624,320645.22
2625,299439.78
2626,183161.6
2627,167469.1
2628,459054.03
2629,549855.25
2630,416145.72
2631,479122.5
2632,453397.34
2633,338775.6
2634,405742.0
2635,157638.2
2636,181082.66
2637,182342.5
2638,268614.34
2639,194131.17
2640,157353.97
2641,105919.14
2642,207746.73
2643,104472.69
2644,114783.27
2645,105890.01
2646,96768.016
2647,105446.77
2648,137639.83
2649,136424.02
2650,141568.94
2651,144188.66
2652,438638.1
2653,247550.16
2654,255330.19
2655,385278.78
2656,320819.75
2657,336210.8
2658,282367.28
2659,318259.06
2660,344713.03
2661,355013.22
2662,364656.84
2663,279149.5
2664,274239.72
2665,337255.3
2666,297534.2
2667,161331.06
2668,177020.47
2669,179146.4
2670,296109.03
2671,179869.88
2672,192579.23
2673,208541.33
2674,209692.06
2675,175976.08
2676,190553.67
2677,193235.47
2678,280357.7
2679,277642.03
2680,290563.66
2681,411475.03
2682,335622.16
2683,535100.5
2684,316041.6
2685,347937.16
2686,258206.81
2687,331537.0
2688,196434.6
2689,205090.77
2690,460405.72
2691,200117.56
2692,129552.4
2693,192286.39
2694,120231.65
2695,190254.44
2696,185252.45
2697,193612.64
2698,204834.0
2699,173254.66
2700,154407.92
2701,139747.34
2702,101958.3
2703,116569.555
2704,143755.03
2705,117747.17
2706,110879.234
2707,116988.89
2708,138828.62
2709,119659.71
2710,122801.83
2711,309668.56
2712,372241.75
2713,160638.92
2714,147350.78
2715,170376.42
2716,138705.89
2717,191641.77
2718,228195.6
2719,154611.66
2720,170936.92
2721,136189.3
2722,158120.06
2723,139767.1
2724,135248.14
2725,136321.84
2726,144747.17
2727,171901.62
2728,171269.73
2729,156223.48
2730,145551.7
2731,126753.32
2732,123271.71
2733,160916.92
2734,136991.2
2735,133367.22
2736,141810.0
2737,123435.97
2738,129695.6
2739,168991.73
2740,142606.06
2741,147206.53
2742,152736.75
2743,137335.6
2744,164512.05
2745,146217.5
2746,135241.86
2747,137645.19
2748,132180.11
2749,124376.664
2750,128169.56
2751,131755.14
2752,236489.88
2753,153375.56
2754,242670.81
2755,127849.3
2756,95131.37
2757,62419.047
2758,80303.73
2759,158168.17
2760,126315.766
2761,145643.28
2762,142474.95
2763,188177.17
2764,144857.67
2765,259884.27
2766,134386.92
2767,96019.82
2768,139769.19
2769,139766.61
2770,141707.12
2771,117309.836
2772,112622.97
2773,177054.64
2774,136855.1
2775,114738.88
2776,139437.77
2777,149640.95
2778,110053.945
2779,126669.59
2780,90550.92
2781,104432.875
2782,97924.24
2783,109536.68
2784,126348.6
2785,135794.14
2786,66762.58
2787,121323.65
2788,70266.15
2789,181535.47
2790,93177.055
2791,119631.516
2792,61768.67
2793,170906.03
2794,100460.38
2795,119630.52
2796,101849.87
2797,214471.84
2798,127674.41
2799,115954.74
2800,58799.973
2801,119589.0
2802,129698.14
2803,190605.84
2804,137972.05
2805,107427.51
2806,72924.875
2807,159027.84
2808,159069.22
2809,140696.56
2810,137019.75
2811,163424.42
2812,156177.27
2813,164694.62
2814,158723.94
2815,95383.31
2816,243115.81
2817,146440.77
2818,135506.27
2819,168097.05
2820,140246.52
2821,102379.01
2822,231917.45
2823,295864.94
2824,203941.4
2825,156960.23
2826,132947.38
2827,126169.78
2828,224408.17
2829,201993.39
2830,229854.75
2831,179477.81
2832,260802.8
2833,290306.28
2834,214472.14
2835,221206.25
2836,191621.38
2837,168274.73
2838,149767.86
2839,180176.33
2840,203933.84
2841,207878.34
2842,227516.17
2843,152785.42
2844,145081.02
2845,116618.875
2846,218654.02
2847,196406.12
2848,206357.83
2849,201905.98
2850,275101.22
2851,213258.08
2852,223552.48
2853,233788.5
2854,142607.06
2855,203687.58
2856,204325.36
2857,185922.33
2858,187161.5
2859,120125.766
2860,118901.125
2861,125695.44
2862,192383.6
2863,130785.31
2864,242956.05
2865,139468.39
2866,130972.68
2867,94473.1
2868,88628.8
2869,111223.49
2870,125797.164
2871,87331.43
2872,44342.7
2873,85581.29
2874,144488.95
2875,104525.625
2876,165913.44
2877,135593.33
2878,174135.03
2879,145890.9
2880,101147.875
2881,155721.06
2882,173456.48
2883,192467.9
2884,187173.9
2885,187396.97
2886,251161.8
2887,89771.2
2888,134675.33
2889,45320.03
2890,87142.734
2891,131963.25
2892,47321.89
2893,88740.08
2894,54206.926
2895,315836.5
2896,277943.7
2897,213053.14
2898,144569.44
2899,213949.83
2900,165963.4
2901,214709.22
2902,192236.48
2903,343930.16
2904,349527.28
2905,82949.46
2906,220904.64
2907,107238.68
2908,140327.94
2909,133745.2
2910,85892.15
2911,68581.21
2912,149209.17
2913,73575.87
2914,71624.5
2915,79273.36
2916,71166.945
2917,176350.92
2918,109753.13
2919,224757.81
